household_id,cluster,mae,actual_mean,predicted_mean
152225,1,1.3418566650021377,1.8557377049180326,1.5416841947159734
152230,3,6.987133282251633,19.598292346994537,21.211176424196136
152235,3,5.396642111953457,14.37968306010929,14.429745882173604
152238,1,5.391603476323507,18.40260655737705,17.801901802232255
152241,1,0.646344359339102,4.869967213114754,4.834245431465334
152244,1,1.8906223993337472,8.537360655737706,9.073118740778838
152271,1,1.0701584055160804,2.9286448087431687,2.5481123291600856
152291,1,1.2792002568856962,2.8963196721311473,2.214429218643371
152338,2,7.434605794850974,7.438128415300547,0.004566295830127242
152371,1,5.356105087353144,17.251814207650273,21.99520728737341
152375,1,4.215223079567676,5.727464480874317,8.616265774727793
152379,1,1.0926006771952146,1.6820163934426229,2.685986621149926
152441,1,1.8288797045452139,5.8260327868852455,6.032961867573242
152446,1,0.5267555435453931,1.7451530054644808,1.9994160711139999
152459,3,10.420265261094798,25.827983606557375,23.481157347494193
152484,1,8.513295812312043,10.337487387978143,17.155513333987468
152556,3,16.691498613912064,14.304428961748634,27.771006154944477
152565,1,9.690418721848893,9.755098360655737,8.24497785175029
152569,1,1.1417072579536356,1.9199918032786885,2.2319900992638466
152574,1,7.4344418107249615,6.812737704918032,13.846703961384328
152586,1,0.7609610390944765,3.07534699453552,2.654150342976942
152587,1,2.242097518990097,8.660049180327869,7.312530476021561
152589,1,1.9487363865619542,6.9419043715847,8.597737645568348
152592,1,2.6695322140295192,5.594819672131147,7.8989536437844245
152596,3,4.071080847361367,9.656868852459016,8.7851241346848
152598,3,11.657994299705324,43.04363387978142,33.39149337663796
152633,1,1.2153116021731971,7.0892568306010935,7.331268521270651
152642,1,2.1708799373758585,5.9185,7.268628185034561
152647,1,4.141384229535396,9.90884699453552,10.313597877689828
152673,1,1.8124747628029578,7.018527322404371,8.136705347022145
152717,1,1.4234193624089226,3.2712622950819674,4.41061824586866
152749,3,6.025030782304587,14.021483606557378,15.631759644673416
152751,1,1.0351661661580147,5.696937158469945,5.873068524727857
152759,1,6.345530834151436,13.184180327868852,9.539147016578053
152761,1,2.119461141730983,5.77527868852459,7.320137933268588
152776,1,2.60408140193196,7.984084699453552,7.821338731924521
152777,3,8.469054741294904,26.4959043715847,18.574755247618274
152819,1,3.840553868563547,9.15775956284153,5.995202640357709
152850,1,2.2334013746765304,11.06050819672131,11.335752878596937
152891,1,1.8029774643979029,3.7860273224043715,4.530461967315716
152903,1,1.5318177867227794,5.787751366120219,4.504508289996756
152940,1,3.1171210542856107,22.01698907103825,24.324477863071394
152953,1,0.4279421845981515,2.418087431693989,2.228015072116627
152959,1,6.164367600073092,11.001685792349727,15.20533332130374
153009,1,2.028634231919822,3.0814098360655735,2.6668395540402554
153029,1,10.773895620909153,8.832213114754099,17.227460785213225
153032,3,9.074022958567538,27.590800546448087,18.672159293029146
153042,0,1.95612542908786,2.0699863387978144,0.23602311521998284
153047,1,6.1385772816150235,12.715644808743168,17.923182842217678
153085,1,9.942679212036609,11.09532786885246,19.655734040129865
153100,1,3.8162978847338316,10.242677595628416,8.307422053878572
153160,1,1.0121027785056689,2.2690956284153008,2.9498917766322177
153169,1,1.4952957305972536,3.567068306010929,2.615015661880198
153184,1,1.1043440650749878,5.02505737704918,5.184752655701338
153204,3,11.221779992232555,13.65780601092896,16.15560739249026
153211,3,33.82660469802726,29.962510928961745,59.911880956026025
153214,1,2.320291274026616,6.38461475409836,8.14623923894466
153215,1,5.825998821187148,10.630784153005465,15.163646634629242
153230,1,2.0212583938683633,4.089535519125683,2.089207760916871
153264,1,9.389413479563538,12.285243169398905,20.43816156466052
153274,1,0.4910061130140306,1.214073770491803,1.079804164990565
153307,3,35.86829038340226,27.01406010928962,61.07174451560828
153317,1,0.6032993259596003,2.1893551912568308,2.118272139608205
153328,1,4.785114983918042,19.852262295081967,15.880325074029775
153423,1,2.518167384504675,8.830713114754099,9.561840401933718
153448,3,3.5275200947432266,7.427032784153004,8.654801852864626
153450,3,7.9525916130672165,22.233696721311475,15.795041475140833
153459,1,5.633657752926023,9.639898907103825,15.101178539203314
153565,3,26.621817131865562,39.80236612021858,22.412297138254473
153582,1,2.650070774976343,10.449882513661203,11.741173170809398
153685,1,3.2982275949048265,6.851696721311475,9.541872099063724
153689,1,5.820655319901117,7.911628415300546,5.33105045414806
153696,1,3.797795566658555,9.85774863387978,9.458202750922256
153698,3,20.196745099921436,26.86392076502732,32.10955070418288
153701,1,1.4157745438424778,3.9594508196721314,4.95240903500647
153706,1,1.366252603063539,7.311352459016393,6.800368112529213
153732,1,0.5278577540877415,0.630792349726776,0.9878563903431572
153752,1,3.2053254209025805,11.665956284153005,9.920435761330028
153755,1,0.8770801482098577,3.079877049180328,3.7950398879560323
153758,1,4.7706224831005555,10.603049180327867,6.0345778176675875
153773,1,4.750499581585872,8.973677595628414,13.33085563359657
153782,1,0.8480510223410507,1.3037185792349726,2.0746294109181136
153798,1,2.8379309660533267,8.44672950819672,9.520613289249646
153815,1,1.8714569770859903,5.251467213114753,6.011147827907449
153862,1,2.941603782548682,4.257073770491803,6.801057435648841
153870,1,8.448276680887105,15.4476912568306,12.587446991300048
153874,1,5.57274907424716,9.948560125683061,15.120492466655696
153922,1,1.3049636220503158,2.131688524590164,2.813885900493029
153934,1,0.45079109550221647,2.801303278688524,2.6208545333734072
153952,1,1.754514889094682,2.884879781420765,4.15550645365838
153957,3,15.881523011536352,22.415330601092897,35.03552162087472
153972,1,4.519182633661035,11.954084699453551,15.206979714727796
154010,1,1.6835902084353043,3.8776612021857924,3.798822741090229
154042,1,3.340098622053795,9.005882513661202,11.274111607245294
154083,1,9.538688166192806,12.102461748633878,2.6715497834487247
154084,1,1.3731951753129596,4.8658934426229505,4.1086482427139694
154094,1,7.225789804059231,7.239229508196721,13.37888374520978
154099,1,0.9006402346916418,1.870385661202186,2.112017558229996
154105,1,0.46119605975035166,2.1002322404371583,2.2856712057326054
154114,3,17.31601174721508,21.929519125683065,26.889220834023824
154126,3,4.304944146780602,7.800338797814208,8.599701701427973
154135,1,9.240370186028304,8.719120218579237,13.356386642943626
154168,1,1.1259441100177072,2.266035519125683,1.540787273377598
154171,1,2.2570119687324364,4.666781420765027,6.004312254092371
154172,3,30.067654597557983,64.98470491803279,35.23697053673777
154178,0,0.9732484262157388,0.9731502732240437,0.0016329088618360873
154202,3,5.036451334087083,10.66344262295082,8.543647552576028
154226,1,1.7168736795442416,2.079912568306011,0.42209520104911274
154238,1,2.6421705168710257,17.13787431693989,17.776326109927876
154248,1,14.040638458035936,9.198961748633879,23.164675793371515
154259,1,2.174222144095574,4.762306010928961,6.796205357395179
154269,1,2.2193945543910103,6.654382513661203,7.2705876149012045
154274,1,0.2916978409830628,0.0,0.2916978409830628
154306,1,3.2671584286244073,5.218469945355191,2.1097105157592555
154307,1,10.657194223776829,14.712467213114754,23.090150441664477
154341,3,9.220016327319485,24.494628415300546,15.435458208989578
154364,1,0.6162709725197574,4.6116120218579235,4.520874518326861
154400,1,1.0713216167440578,6.631710382513662,7.277864634447214
154407,1,1.4612269221008662,6.202866120218578,5.199538952736974
154416,1,1.9579811203048696,8.770024590163935,7.833915670418908
154430,1,2.2970540185358743,3.1795054644808745,4.902502759962505
154449,1,3.393622993505122,8.21848907103825,5.369221710269724
154455,1,3.194672980250734,12.49921038251366,15.024182548481914
154487,1,1.7356339149077613,4.911103825136612,4.833120251809178
154490,1,0.5490442586338197,1.6259535519125685,2.085219553030001
154514,1,3.623810445123257,14.464306010928961,17.155613965828685
154515,1,0.664563234001295,1.7909480874316939,2.0882149031868162
154531,1,1.1058008221713245,3.9793770491803278,4.812970550689131
154557,1,1.7144305606393808,4.267401639344262,3.756027140130245
154570,1,1.959603407082726,3.7762131147540985,2.6202246840093153
154571,1,1.1745125725655865,2.417574718579235,2.2416118091317694
154596,1,2.7803857976254847,6.693898907103826,8.86951090640332
154610,1,1.9722356035100175,1.9064754098360654,2.7975337585278655
154636,1,7.77685128614226,12.944502732240437,8.208248753004154
154659,3,12.160329104786852,17.863882513661203,9.190734789277657
154694,3,12.517888016404022,19.987139344262292,25.56165533883158
154701,1,7.068654088142616,4.78718306010929,9.7704744665336
154736,1,3.1528783874998934,9.814390710382513,11.358993729178373
154746,3,12.161571397019168,19.349644808743168,23.67719932437435
154748,1,3.2733269280568273,4.798325136612021,1.9978683946210094
154765,3,6.629214733487443,20.500691256830603,15.958278084130928
154771,1,2.9007230995777986,4.521699453551912,3.624315035842312
154798,1,0.23360950330165092,2.7156311475409836,2.6069190579009263
154811,1,3.0973205047673145,8.070051912568307,8.597060023863678
154834,1,9.300852016705088,11.101811475409836,17.880949436625812
154847,1,1.7304330040999956,6.346073770491803,5.087973557092936
154863,1,3.148312921051034,7.145098360655737,9.48886565005117
154889,3,12.324192683214802,21.42753551912568,10.61673832697161
154904,1,1.7097153689478761,4.899423497267759,5.940500104434642
154919,1,1.6307013154794783,2.7405081967213114,2.8001725309878016
154922,1,2.077428205184838,3.129598360655738,4.9141519972323975
154949,1,10.142251228161056,18.90454098360656,24.335113146690034
154950,1,1.698609690552042,4.254054644808743,5.192324426301666
154959,1,0.9421606053776653,1.6769945355191256,2.2298044931465664
154970,1,3.4157046546875054,15.358232240437157,14.886883103021454
154988,1,1.9232506709880535,5.2325,5.379777611135601
155030,3,6.582618177983449,23.153844262295078,17.649228254543253
155035,1,4.74323524289491,11.517784153005465,8.79124388121463
155038,1,1.3785205888996022,3.494142076502732,4.518422027273965
155072,1,2.443035603670416,16.53445355191257,15.789227560795323
155165,1,1.5717444483178786,3.8493360655737705,3.7593806972282295
155228,1,0.9586060013868786,3.952106557377049,4.436371791303516
155229,1,1.6416981952691445,3.292270491803279,4.530740528412834
155243,1,1.048928393229139,3.6035546448087428,2.6060116516594047
155260,1,1.3626137502000524,5.268368852459017,5.6016430311118475
155267,1,2.820410599573701,7.03148087431694,9.631188986346315
155274,1,0.4802007998670144,0.935415300546448,0.7085850818122097
155288,1,0.785996498248824,3.2062704918032785,2.6180801481189535
155350,1,3.684627710872848,21.91149180327869,22.012175682988275
155403,1,1.4153337275316276,3.3661584699453555,4.114454028358805
155409,1,1.9495020992194443,7.554819672131148,7.828953609627985
155420,1,2.5400183823322617,4.0299344262295085,1.5404418341042079
155421,1,2.125117370090582,8.036084699453552,9.500869495339698
155437,1,1.175715473906444,6.203628415300547,5.206357598009913
155454,1,2.0699490901202844,5.72493169398907,7.008328247044561
155479,1,0.2317313888742301,2.819814207650273,2.605257720246777
155496,3,8.482146263157958,15.860150273224045,20.745736841184947
155509,3,8.965524264176633,18.614035519125682,14.35590496307195
155516,1,3.356057689843974,9.685459016393441,7.01240216220165
155560,1,0.214124783190801,0.925431693989071,1.0794540629036518
155561,1,2.4376750069152497,5.984043715846994,4.5308723726880675
155613,1,3.5519565754424987,14.834953551912568,14.931566610864568
155617,1,0.506750413324341,3.0460819672131145,2.8249948947957795
155650,1,1.0177945835882751,4.951784153005464,5.336863350669845
155687,1,0.5915876705494401,1.9349234972677596,2.016918510028782
155724,1,2.42833032869068,6.901122950819673,7.032463365016763
155752,1,2.61490161526509,6.572087431693989,8.175264422270438
155759,1,3.66166022727895,11.7896912568306,14.95901276697891
155777,1,3.042405990427547,7.093068306010929,6.799712013028686
155779,1,3.509650631794613,1.9823114754098357,4.906778589279794
155791,1,4.645176737065124,16.63474316939891,19.66130518370588
155828,1,1.1503123068183794,3.697114754098361,2.65515254464924
155851,1,4.145162865238769,11.536043715846995,13.439404561431797
155855,1,0.44347818587925114,1.881775956284153,2.2834353799914724
155869,1,0.9965931341821725,3.344062841530055,2.951762528202371
155888,1,4.553348755732851,6.414210382513661,2.005160317044614
155905,1,0.3690209446447265,2.106292349726776,2.1144364995375557
155933,1,3.971105891308965,11.958308732240438,9.432285802604431
155954,1,1.0918226572857035,2.9807786885245906,2.556663514734538
155962,1,2.1775745896541743,7.856953551912568,7.312893486537898
155980,1,1.8273728392064141,7.299237704918032,7.3077962464466255
156011,1,0.6325704151985466,1.317964480874317,1.5473444969649246
156027,1,1.3732718224570377,2.81998087431694,2.6529659854357166
156040,3,6.859974015353008,7.382010928961748,10.621705114526973
156048,1,1.4171600731844398,4.259191256830602,5.3120235551844575
156049,0,2.3760698828535713,1.1191256830601093,2.6326803790794617
156057,1,4.4035978359466315,19.45847267759563,22.008952901658454
156078,1,3.685169860857172,6.126931693989071,2.6604559254115188
156084,1,0.6760224986902527,1.8743142076502732,2.296970099579977
156102,3,9.41726684261222,31.407114754098362,28.035896857328304
156154,1,3.3524580629006717,10.976540972677597,9.673457419230038
156184,1,1.4292078522998612,4.2112568306010925,4.904842067664965
156202,1,2.3028534162964234,7.051122950819673,5.880690924376978
156232,1,2.1460890472220226,9.527254098360656,9.465119716720636
156239,1,20.42101588466171,30.311076502732238,10.314331373941123
156242,1,1.682601435783869,6.242437158469945,7.22681998587573
156253,1,4.079870053669136,9.41379781420765,6.038517077396782
156284,1,1.334033619325015,6.796289617486339,7.269065401569038
156287,1,2.24063784380348,9.285256830601094,9.912696975721927
