household_id,cluster,mae
13510,0,4.479751181709835
13550,0,10.549198467195838
13551,0,0.8654089464930279
13593,0,4.485740250019582
13641,2,16.918847520024592
13655,0,5.457004220478227
13680,0,2.1384888207053807
13686,2,21.56053645686564
13687,0,6.056345394103947
13695,0,4.393034788891131
13709,0,5.606390656219464
13731,2,8.232762880664747
13734,0,4.3290662012164285
13759,2,5.6430823929330876
13770,0,7.487477708244967
13786,0,4.365781753083272
13855,2,13.281174742598312
13862,0,4.794329659136235
13879,0,2.3652182689026873
13911,0,5.793542543274989
13921,0,5.6079663800318835
13930,0,9.846028032082744
13935,0,5.439989067108366
13938,0,4.585615456209052
13952,0,4.9687841465026725
13960,0,3.075938034293062
14023,0,4.963760993234243
14054,0,9.489438247692464
14059,0,4.486175193093735
14088,0,5.431584816488944
14153,0,4.891488246294014
14168,0,4.254470692914204
14170,0,6.8948265668600195
14177,0,6.12077372054594
14201,0,1.4763963551040964
14202,0,5.0889256021696125
14212,0,10.851448855517594
14215,0,3.6704574989574157
14237,0,0.1340111145278028
14279,1,22.28374651297255
14282,0,8.751693341062923
14301,0,5.230368817756637
14323,0,2.8343994942395305
14324,0,1.3709141653564236
14341,0,4.823181374846631
14351,1,5.60664436259943
14352,0,1.0043657083840944
14383,0,0.9068795355377619
14384,0,2.5377821493183617
14408,0,3.411491133797066
14437,0,5.2727947744617945
14440,0,4.653548294308666
14445,0,5.117756860770159
14449,0,4.727745371202328
14457,0,6.188057487662529
14471,0,5.0537717751802385
14474,1,48.863083113342114
14479,0,1.1611936768415592
14482,0,4.29239319105515
14492,0,4.709575703370798
14498,0,1.8588622359201095
14611,0,4.551023848621477
14618,0,0.1340111145278028
14645,2,10.829187338391613
14665,0,3.906670007077993
14706,2,8.448779736383546
14708,0,1.3057559241042194
14719,0,5.072944551193999
14734,0,3.493901011685354
14740,0,3.77656301302501
14743,0,3.8394594854384243
14748,0,1.4046458423543597
14751,2,4.878047494351111
14796,0,4.661220323461065
14798,0,4.942513868328443
14853,0,1.1002661198763253
14880,0,3.591970365738544
14915,0,5.605844968496694
14917,2,12.641477113156288
14940,0,5.4726246928416655
14948,0,1.4188691123681325
14951,0,0.9668497618391074
14955,0,1.649432554666135
14969,0,2.95328906115474
14970,2,4.402328388719394
14996,0,4.180246860764497
15001,0,7.380722676623396
15015,0,5.729795282878045
15027,0,3.5228488803256424
15052,0,4.060062253273491
15071,0,2.0187059565669836
15127,0,1.1105991138858489
15145,0,0.9536253285817559
15154,0,5.654815944834074
15159,2,22.60020614074181
15162,0,14.013195221407031
15202,0,1.014179848671456
15227,0,3.756891248561679
15233,0,4.3101689925849245
15251,2,11.161407423410726
15253,0,4.771977677285313
15263,2,6.728283284749548
15299,0,4.303288997020415
15357,0,1.186023345955008
15366,0,2.5460795963987994
15405,0,3.468214808312792
15409,2,11.356000326436183
15421,0,4.778107115481755
15451,0,3.1951159918813894
15457,0,3.7090124623658673
15459,0,2.265576716274794
15478,0,1.4622646020144023
15528,0,6.222392013439378
15546,0,5.422358086799421
15551,0,3.5100155399298396
15570,0,3.7962570971142338
15585,0,11.002691411249689
15601,0,4.358180558066902
15625,0,1.6714461883765324
15635,0,4.977944839316601
15655,0,4.619742104837669
15667,0,3.956607555583203
15725,0,3.3515490880787335
15731,0,3.8932616223852343
15733,0,1.2836765134063193
15747,2,15.889186623009703
15749,0,1.471463952559189
15787,0,4.644012280491364
15798,0,11.48240113820227
15819,0,2.9390712237054735
15867,0,1.7445427713506254
15911,0,3.4612422407468824
15923,0,1.313358935568537
15952,0,1.5315120133441964
15957,2,12.558743922418975
15966,0,1.0042887728530019
16006,0,5.630556621173629
16014,0,0.9023379630365774
16017,2,17.334506594635695
16042,0,1.975944555217753
16059,0,7.583579234591761
16089,2,18.166414289523853
16119,0,3.8456848382443196
16120,0,2.951165247704776
16159,0,4.287863344980533
16168,2,10.14491689515166
16170,0,7.798186182623149
16173,0,3.664164517811126
