household_id,cluster,mae_global,mae_cluster,improvement
5873,1,8.368100419168819,7.616089530795579,0.7520108883732401
5874,1,1.177045762846308,1.1725825603118172,0.00446320253449084
5880,1,1.4880216540944433,1.4093028759227537,0.0787187781716896
5926,1,3.0263593632542154,3.0330106935119017,-0.006651330257686272
5946,1,6.585698372874516,6.8027825559098005,-0.21708418303528454
5965,1,2.5015048055989304,2.4676101974756506,0.033894608123279824
5976,1,1.525181580799976,1.545380880197967,-0.020199299397990922
6009,1,2.063862045755066,2.060405330668161,0.0034567150869047047
6017,1,1.4568630561393074,1.4781616570950051,-0.02129860095569769
6043,1,0.27689861160007845,0.2457204122018674,0.031178199398211037
6058,3,25.868870389032406,24.085216223881496,1.7836541651509101
6063,1,0.3907370575396764,0.3880161963520053,0.0027208611876711197
6097,1,0.5167852640791393,0.5083635046832303,0.008421759395908945
6127,1,9.575815363537963,9.923468548326676,-0.34765318478871343
6130,3,13.63599173855193,14.434092359028373,-0.7981006204764434
6153,1,0.9511711451502242,0.9600990384674616,-0.008927893317237423
6158,1,3.1511493138242117,3.176932147080493,-0.02578283325628128
6172,1,0.12988841421448774,0.13254140515942633,-0.0026529909449385936
6215,1,4.399845338148021,4.122052709396588,0.27779262875143296
6217,3,18.06043255943696,17.641921420649012,0.41851113878794877
6220,1,4.899502789129797,4.73310798153065,0.16639480759914704
6227,1,2.504802025436448,2.5177965051786284,-0.012994479742180598
6232,1,11.819267099655415,11.338090899886044,0.4811761997693704
6233,1,1.3912124773533616,1.4919753720847824,-0.10076289473142075
6244,1,9.269769093296217,9.133757421581754,0.1360116717144635
6246,1,4.305732870984348,4.286654672636167,0.01907819834818092
6284,1,0.10478305912150246,0.12485641509453556,-0.0200733559730331
6285,1,0.8814719727123093,0.785327799121534,0.0961441735907752
6289,1,3.362910410435812,3.3787752188499174,-0.015864808414105536
6339,1,1.3067620030283298,1.309758330926529,-0.002996327898199258
6353,1,5.875604161867811,6.47613581036048,-0.6005316484926695
6354,1,2.5120440431114486,2.55440340298533,-0.04235935987388162
6391,3,20.399732410379606,21.704459879908942,-1.304727469529336
6408,1,2.7425838461272103,2.951263990356649,-0.2086801442294388
6410,1,3.157296706526361,3.364640965607093,-0.20734425908073195
6447,1,3.8078648851119907,3.8774245741621347,-0.06955968905014398
6457,1,2.227208095980726,2.214221090677976,0.012987005302750099
6461,1,2.623951629906595,2.6002333075855684,0.02371832232102644
6463,1,6.385504894493959,6.772929039430882,-0.3874241449369231
6475,1,1.3055996559858898,1.3288778172026914,-0.023278161216801596
6481,1,3.761604073389627,3.7919809154013757,-0.030376842011748728
6504,1,1.0041598631596573,1.033921583487022,-0.02976172032736457
6524,1,0.8981317307727901,1.0509115288485433,-0.15277979807575326
6525,1,1.7054347446317195,1.749779798093656,-0.04434505346193651
6527,1,1.7222499169832668,1.7450493075566704,-0.022799390573403633
6559,1,5.819526454156592,5.677992051711315,0.14153440244527715
6592,3,26.90872870788646,26.068302345036788,0.8404263628496729
6594,1,2.064880040733267,2.0483543720654276,0.016525668667839444
6623,1,4.186173224264578,4.151132848618897,0.0350403756456803
6640,1,3.513457023382052,3.5755913398726404,-0.062134316490588315
6641,1,3.971754479093864,3.7969622718401097,0.17479220725375422
6656,1,9.145754842072641,8.322007017577361,0.8237478244952801
6665,1,4.2706375141894215,4.304696693236636,-0.03405917904721445
6670,1,11.821211354167055,11.396186032703419,0.4250253214636359
6718,1,3.753399954146957,3.8381999209653475,-0.08479996681839053
6773,1,2.5620639318888916,2.6039043114792233,-0.04184037959033171
6831,1,1.3891474199831049,1.3769095863421912,0.012237833640913687
6837,1,3.955450861285975,3.8928894170168915,0.06256144426908339
6848,1,8.319164488907669,8.08675290178869,0.23241158711897825
6860,1,7.902426937214632,8.075770669099928,-0.1733437318852955
6873,3,25.599631555261688,28.256297440449284,-2.6566658851875964
6909,1,9.194892467750666,12.490957098832377,-3.2960646310817108
6911,1,2.3741018666974125,2.3923901420752016,-0.0182882753777891
6920,3,22.29270141141706,22.309076903958097,-0.016375492541037318
6921,1,1.9890429730012187,1.9838615234872823,0.005181449513936398
6934,1,6.118026744225636,6.424612289236701,-0.30658554501106483
6955,1,2.5369433105726267,2.4535037402904063,0.08343957028222038
6988,1,1.2123537836689735,1.2167803082887116,-0.004426524619738137
7005,3,47.288102738140836,93.00200061460559,-45.713897876464756
7047,1,3.7528138725238605,3.8278283822803356,-0.07501450975647517
7092,1,2.520794220872997,2.523310298349372,-0.002516077476374612
7095,1,0.5457122246835366,0.5906088503529633,-0.04489662566942665
7165,3,3.084268888563952,2.825103942562663,0.25916494600128903
7168,3,24.072561068110975,24.610984665939448,-0.5384235978284728
7181,1,1.2555244538083616,1.309069600783201,-0.053545146974839364
7190,0,0.1263594606788124,0.049744781671873836,0.07661467900693857
7213,1,2.293674303198656,2.3035668889591583,-0.009892585760502115
7222,1,4.163069219293674,4.2413841156137915,-0.07831489632011746
