household_id,mean,cv,skewness,kurtosis,weekend_ratio,summer_peak,winter_peak,trend_slope,seasonal_strength_weekly,n_peaks,peak_height_ratio,zero_percentage,avg_zero_run,cluster
47458,4.02738904109589,0.5626649008781199,1.0502881862220006,0.934405069190706,1.105922352409707,2.0195217391304356,6.371131868131872,0.001771707183452,0.7832075445997365,19,3.435476398931427,0.0,0.0,0
47462,5.259997260273972,0.6977645804139557,0.9889559185141705,-0.12277055716406116,1.494397841262393,4.82058695652174,6.411659340659344,-0.0005719389077125,0.15100188442693024,19,3.3361234106585815,0.0,0.0,0
47473,2.3329013698630137,0.4987385404976805,0.3530715804567152,-0.5391572048822342,0.8879994264958896,1.5964565217391298,2.5396153846153844,-0.0004748861737857,0.3975719766037985,19,2.583906922886311,0.0,0.0,0
47486,4.594819178082192,0.4053303163036689,0.6707007129781669,0.8942984247855428,1.1674626907666188,4.04341304347826,5.040934065934068,-0.0012399848972047,0.2738994316487891,19,2.633183054887905,0.0,0.0,0
47505,54.9348109589041,0.6447638191808589,0.4664501461611843,-1.2129714317865556,0.9740104567186058,22.690086956521736,100.88885714285715,-0.0711755670334609,0.9488601339673426,19,2.4432049124626225,0.0,0.0,0
47552,1.3425876712328766,1.7346480950797012,1.6548373695410032,1.7627687699902284,0.8351239438577177,0.01534782608695652,1.3431098901098903,0.0135867295291728,0.8099735483947406,19,8.45382409148557,67.3972602739726,22.363636363636363,0
47584,10.612627397260274,0.7830378369695441,1.2979230428632438,1.5542952392500302,0.9408669930330918,4.064152173913042,20.550868131868125,-0.0205699687579432,0.7461915797866484,19,4.512077754879235,0.273972602739726,1.0,0
47594,4.044230136986301,0.24449561056891,-0.131982471277934,0.7786735511602343,0.990039315246802,3.6330543478260866,4.313428571428572,0.0009568827534468,0.3809997569380541,19,1.7813031790936387,0.0,0.0,0
47604,8.643131506849315,0.3038793343195501,0.9382434706358951,3.1336953810215107,0.9380758265163625,10.467771739130436,8.724417582417583,0.0003371780476428,0.5737745608484214,19,2.5943143387591316,0.0,0.0,0
47618,6.524136986301368,0.3799806367150973,0.5260912576207075,0.08429136843335217,0.9853094606438998,5.303163043478259,7.848505494505494,-0.000675059658509,0.3230640262556433,19,2.249186372206895,0.0,0.0,0
47622,16.05169313972603,0.7475847183630535,0.35645794660930274,-1.179507915192134,0.9934470381691592,3.494,30.634406549450567,-0.029829170778559,0.9336582134117958,19,2.9798725644475157,0.0,0.0,0
47626,5.62357808219178,0.3815083993930781,0.8777974487900131,0.4281579285840751,0.9091169276336588,4.374217391304348,6.43287912087912,0.0001370993255565,0.3223888902253562,19,2.538241630395702,0.0,0.0,0
47637,5.308991780821918,0.4004928389367641,2.479313719660825,10.378166253369132,0.9824439741969732,4.3656739130434765,6.207725274725277,-0.0009168578782547,0.23780405032988705,19,3.675839181084353,0.0,0.0,0
47648,9.650049315068491,0.4360625028562325,0.9753626483207437,2.2651173832341183,0.9384701493120886,9.642108695652173,11.814186813186815,-0.0169350555126437,0.5705117301178548,19,3.2063048581198257,0.0,0.0,0
47662,7.509268493150684,0.3673306488400207,0.48471444856878704,-0.04911818474485097,1.1221635682287805,5.837706521739131,9.133351648351647,-0.0057775328646202,0.45582213656809756,19,2.1806385022636867,0.0,0.0,0
47677,5.350915068493151,0.2065404733648548,0.542462126554433,0.193434769335326,0.9764198420969976,6.3624021739130425,4.825318681318681,0.0015149697820705,0.5661074605008848,19,1.6868142896055671,0.0,0.0,0
47702,4.740408216438356,0.4438157551036448,0.05440849692744878,0.29995766357681175,1.0308696781149853,4.4322717282608695,4.908659340659339,-0.0006556350597078,0.38319127645938983,19,2.6915403521062813,0.0,0.0,0
47703,2.316471232876712,1.0122076666676618,0.5493467324148137,-0.6381944385755185,0.8344014710234025,2.6450000000000005,2.108252747252747,0.0155426022214928,0.7170455963893119,19,4.7261540936142845,41.0958904109589,10.0,0
47706,18.13813424657534,0.2802233953809088,0.2928072206082753,-0.26885260635320707,0.892796539314107,14.811597826086958,22.871296703296704,0.0020095177223404,0.5819140370489965,19,1.848756853607,0.0,0.0,0
47707,45.593578082191776,0.7829720548045048,0.38489474494084575,-1.4994409745629662,1.0246966790324763,11.414815217391304,90.27836263736268,-0.0741746078085403,0.9448048543411687,19,2.532966370654459,0.0,0.0,0
47742,0.9530328767123288,1.1061978135103046,3.940949274535474,23.410424533617338,1.160439388954965,0.5586739130434782,1.4576483516483525,-0.0025951357647517,0.25087010104782637,19,10.957649263921668,0.0,0.0,0
47743,5.070654794520548,0.2458932093792699,1.139908358132756,2.3726150860721953,0.9819868081955668,4.66188043478261,5.204593406593405,-0.001388490781619,0.42402597432059813,19,2.252569039474516,0.0,0.0,0
47747,4.90447397260274,0.3463136944207485,0.9845355476413932,1.4385433298416963,1.0376725985545492,4.383641304347828,5.525912087912088,0.0031889125247085,0.2861657635837464,19,2.4510273817643715,0.0,0.0,0
47764,1.1801643835616438,1.1929400682435745,1.4870623911168905,1.9421605200708658,0.9287663416142532,0.09464130434782614,1.4225054945054947,-0.0042887267011003,0.8258644376735464,19,6.649073730151361,38.35616438356164,15.555555555555555,0
47779,10.560183561643838,0.4135755026257954,0.48478897757325035,-0.6714821116287601,1.1053784934545734,14.891423913043475,9.139725274725272,-0.0007133442573595,0.6150482251322147,19,2.163882840351208,0.0,0.0,0
47780,4.33412602739726,0.3692002971296055,0.7645851517331967,1.6579562161762489,0.991737527630694,3.771652173913043,4.8064835164835165,-0.0014137376210136,0.38958568887987644,19,2.6102148226625776,0.0,0.0,0
47793,0.1249835616438356,0.4332181905673897,9.881992851399437,107.70705651318873,1.048933050477319,0.1277717391304348,0.1290989010989011,-4.7956804031361136e-05,0.13705280552066457,18,6.50485543304325,0.0,0.0,0
47802,14.794597260273973,0.5861257458164045,0.8395399076414536,0.363019697000611,1.015791417689078,21.072141304347827,9.465241758241762,0.0287637737739466,0.5290055453632062,19,3.4569376306937665,0.0,0.0,0
47816,16.241172602739727,0.6050851080664976,-0.008353165301559967,-1.3710363963363466,1.040991680853623,4.981304347826088,27.43743956043958,-0.023480667434968,0.9530485663238416,19,2.0282402512268836,0.0,0.0,0
47817,1.4313397260273977,0.5054576031254858,1.2712797821087625,2.931094406423197,1.0929702845007343,1.2613804347826092,1.6137472527472527,-0.0015185431231692,0.17001962682410163,19,3.331843526229856,4.10958904109589,1.0,0
